Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Batch Normalization Layers,Dropout Layers,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:3868_output:705_depth:5_arch:gradual_batch:324_act:identity_dropout:0.45310442499357084_dropout:True_batchnorm:True.out,6,"[(3236, 12520084), (3236, 6472), (3236, 0), (3236, 0), (2604, 8429148), (2604, 5208), (2604, 0), (2604, 0), (1972, 5137060), (1972, 3944), (1972, 0), (1972, 0), (1340, 2643820), (1340, 2680), (1340, 0), (1340, 0), (708, 949428), (708, 1416), (708, 0), (708, 0), (705, 499845), (705, 0)]",Identity,40850,30199105,324,5,5,2079,64.26984126984127,0.6039365079365082,0.5533148148148146,0.20618518518518525,0.31696296296296317
input:3808_output:584_depth:3_arch:gradual_batch:486_act:tanh_dropout:0.45126636093141526_dropout:True_batchnorm:True.out,4,"[(2734, 10413806), (2734, 5468), (2734, 0), (2734, 0), (1660, 4540100), (1660, 3320), (1660, 0), (1660, 0), (586, 973346), (586, 1172), (586, 0), (586, 0), (584, 342808), (584, 0)]",Tanh,21088,16280020,486,3,3,1823,45.65079365079365,0.4116290322580646,0.3896607142857142,0.13498214285714288,0.2282727272727272
input:2551_output:493_depth:2_arch:pyramid_batch:325_act:softplus_dropout:0.45996844026676775_dropout:False_batchnorm:True.out,3,"[(1275, 3253800), (1275, 2550), (1275, 0), (637, 812812), (637, 1274), (637, 0), (493, 314534), (493, 0)]",Softplus,6722,4384970,325,2,0,1567,37.25806451612903,0.3285,0.23457692307692307,0.062096153846153884,0.14469230769230765
input:270_output:26_depth:10_arch:pyramid_batch:111_act:tanh_dropout:0.14179114933605697_dropout:False_batchnorm:False.out,11,"[(135, 36585), (135, 0), (67, 9112), (67, 0), (33, 2244), (33, 0), (26, 884), (26, 0), (26, 702), (26, 0), (26, 702), (26, 0), (26, 702), (26, 0), (26, 702), (26, 0), (26, 702), (26, 0), (26, 702), (26, 0), (26, 702), (26, 0)]",Tanh,886,53739,111,0,0,1453,35.596774193548384,0.34340322580645144,0.012982142857142867,0.0010000000000000007,0.0020000000000000013
input:2942_output:712_depth:1_arch:gradual_batch:941_act:leaky_relu_dropout:0.18450063349912504_dropout:True_batchnorm:True.out,2,"[(712, 2095416), (712, 1424), (712, 0), (712, 0), (712, 507656), (712, 0)]",LeakyReLU,4272,2604496,941,1,1,1529,25.126984126984127,0.19877419354838713,0.1482884615384615,0.03273076923076924,0.10821153846153847
input:1478_output:312_depth:8_arch:uniform_batch:604_act:tanh_dropout:0.36712611528390815_dropout:False_batchnorm:False.out,9,"[(1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (1478, 2185962), (1478, 0), (312, 461448), (312, 0)]",Tanh,24272,17949144,604,0,0,1893,53.20967741935484,0.5091587301587301,0.47678571428571415,0.17144642857142858,0.3195272727272727
input:139_output:30_depth:5_arch:uniform_batch:348_act:identity_dropout:0.2568529725065951_dropout:True_batchnorm:True.out,6,"[(139, 19460), (139, 278), (139, 0), (139, 0), (139, 19460), (139, 278), (139, 0), (139, 0), (139, 19460), (139, 278), (139, 0), (139, 0), (139, 19460), (139, 278), (139, 0), (139, 0), (139, 19460), (139, 278), (139, 0), (139, 0), (30, 4200), (30, 0)]",Identity,2840,102890,348,5,5,1455,22.444444444444443,0.22590322580645159,0.0424259259259259,0.004240740740740744,0.007660377358490572
input:3606_output:632_depth:2_arch:uniform_batch:354_act:softplus_dropout:0.38709647147031634_dropout:True_batchnorm:False.out,3,"[(3606, 13006842), (3606, 0), (3606, 0), (3606, 13006842), (3606, 0), (3606, 0), (632, 2279624), (632, 0)]",Softplus,22900,28293308,354,0,2,2065,59.285714285714285,0.569,0.5405178571428572,0.20982142857142858,0.32185964912280696
input:1691_output:187_depth:10_arch:uniform_batch:19_act:identity_dropout:0.3017627104048566_dropout:True_batchnorm:True.out,11,"[(1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (1691, 2861172), (1691, 3382), (1691, 0), (1691, 0), (187, 316404), (187, 0)]",Identity,68014,28961944,19,10,10,2063,52.21875,0.5271935483870966,0.39339622641509436,0.18384615384615383,0.06406896551724142
input:3971_output:489_depth:6_arch:pyramid_batch:353_act:selu_dropout:0.34163319222196653_dropout:True_batchnorm:True.out,7,"[(1985, 7884420), (1985, 3970), (1985, 0), (1985, 0), (992, 1970112), (992, 1984), (992, 0), (992, 0), (496, 492528), (496, 992), (496, 0), (496, 0), (489, 243033), (489, 978), (489, 0), (489, 0), (489, 239610), (489, 978), (489, 0), (489, 0), (489, 239610), (489, 978), (489, 0), (489, 0), (489, 239610), (489, 0)]",SELU,20738,11318803,353,6,6,1715,40.142857142857146,0.3575967741935485,0.2992068965517241,0.08260344827586201,0.15093103448275863
input:278_output:59_depth:7_arch:bottleneck_batch:254_act:softplus_dropout:0.36599434374833406_dropout:True_batchnorm:False.out,9,"[(139, 38781), (139, 0), (139, 0), (69, 9660), (69, 0), (69, 0), (59, 4130), (59, 0), (59, 0), (59, 3540), (59, 0), (59, 0), (59, 3540), (59, 0), (59, 0), (59, 3540), (59, 0), (59, 0), (59, 3540), (59, 0), (59, 0), (59, 3540), (59, 0), (59, 0), (59, 3540), (59, 0)]",Softplus,1804,73811,254,0,8,1453,33.274193548387096,0.3203064516129033,0.031725490196078454,0.0029215686274509825,0.004716981132075474
input:2669_output:530_depth:1_arch:uniform_batch:280_act:selu_dropout:0.11331627939120957_dropout:False_batchnorm:True.out,2,"[(2669, 7126230), (2669, 5338), (2669, 0), (530, 1415100), (530, 0)]",SELU,9067,8546668,280,1,0,1633,39.08064516129032,0.34115873015873016,0.2918214285714287,0.06916071428571434,0.1442264150943396
input:3432_output:445_depth:9_arch:gradual_batch:609_act:swish_dropout:0.39940687412628706_dropout:False_batchnorm:True.out,10,"[(3101, 10645733), (3101, 6202), (3101, 0), (2770, 8592540), (2770, 5540), (2770, 0), (2439, 6758469), (2439, 4878), (2439, 0), (2108, 5143520), (2108, 4216), (2108, 0), (1777, 3747693), (1777, 3554), (1777, 0), (1446, 2570988), (1446, 2892), (1446, 0), (1115, 1613405), (1115, 2230), (1115, 0), (784, 874944), (784, 1568), (784, 0), (453, 355605), (453, 906), (453, 0), (445, 202030), (445, 0)]",SiLU,48869,40536913,609,9,0,2327,64.7936507936508,0.6313225806451613,0.5704642857142855,0.2189272727272728,0.3986181818181818
input:118_output:14_depth:4_arch:gradual_batch:149_act:prelu_dropout:0.40580666482987937_dropout:False_batchnorm:True.out,5,"[(92, 10948), (92, 184), (92, 0), (66, 6138), (66, 132), (66, 0), (40, 2680), (40, 80), (40, 0), (14, 574), (14, 28), (14, 0), (14, 210), (14, 0)]",PReLU,664,20974,149,4,0,1451,28.0,0.2652063492063492,0.011980769230769238,0.0010000000000000007,0.0010000000000000007
input:3028_output:497_depth:10_arch:gradual_batch:994_act:leaky_relu_dropout:0.3627668719570719_dropout:True_batchnorm:False.out,11,"[(2775, 8405475), (2775, 0), (2775, 0), (2522, 7001072), (2522, 0), (2522, 0), (2269, 5724687), (2269, 0), (2269, 0), (2016, 4576320), (2016, 0), (2016, 0), (1763, 3555971), (1763, 0), (1763, 0), (1510, 2663640), (1510, 0), (1510, 0), (1257, 1899327), (1257, 0), (1257, 0), (1004, 1263032), (1004, 0), (1004, 0), (751, 754755), (751, 0), (751, 0), (498, 374496), (498, 0), (498, 0), (497, 248003), (497, 0)]",LeakyReLU,50089,36466778,994,0,10,2305,60.59375,0.5929032258064518,0.5423793103448276,0.1799137931034483,0.41165517241379307
input:328_output:33_depth:8_arch:pyramid_batch:422_act:mish_dropout:0.40441807612371206_dropout:False_batchnorm:False.out,9,"[(164, 53956), (164, 0), (82, 13530), (82, 0), (41, 3403), (41, 0), (33, 1386), (33, 0), (33, 1122), (33, 0), (33, 1122), (33, 0), (33, 1122), (33, 0), (33, 1122), (33, 0), (33, 1122), (33, 0)]",Mish,970,77885,422,0,0,1455,22.96825396825397,0.22530645161290322,0.03325454545454546,0.002854545454545456,0.007600000000000006
input:2236_output:354_depth:7_arch:pyramid_batch:729_act:selu_dropout:0.3532711478903957_dropout:True_batchnorm:True.out,8,"[(1118, 2500966), (1118, 2236), (1118, 0), (1118, 0), (559, 625521), (559, 1118), (559, 0), (559, 0), (354, 198240), (354, 708), (354, 0), (354, 0), (354, 125670), (354, 708), (354, 0), (354, 0), (354, 125670), (354, 708), (354, 0), (354, 0), (354, 125670), (354, 708), (354, 0), (354, 0), (354, 125670), (354, 708), (354, 0), (354, 0), (354, 125670), (354, 0)]",SELU,14496,3959971,729,7,7,1563,35.25806451612903,0.3136612903225808,0.21354545454545457,0.047927272727272714,0.13338181818181818
input:4038_output:17_depth:7_arch:uniform_batch:654_act:prelu_dropout:0.14921798394310742_dropout:False_batchnorm:False.out,8,"[(4038, 16309482), (4038, 0), (4038, 16309482), (4038, 0), (4038, 16309482), (4038, 0), (4038, 16309482), (4038, 0), (4038, 16309482), (4038, 0), (4038, 16309482), (4038, 0), (4038, 16309482), (4038, 0), (17, 68663), (17, 0)]",PReLU,56566,114235037,654,0,0,3893,79.88888888888889,0.7782380952380954,0.7492142857142859,0.28230357142857143,0.5604545454545456
input:4019_output:92_depth:2_arch:pyramid_batch:117_act:gelu_dropout:0.1423541801234748_dropout:True_batchnorm:False.out,3,"[(2009, 8076180), (2009, 0), (2009, 0), (1004, 2018040), (1004, 0), (1004, 0), (92, 92460), (92, 0)]",GELU,9223,10186680,117,0,2,1677,46.890625,0.4251746031746033,0.36137500000000017,0.1030178571428572,0.11350909090909093
input:1312_output:309_depth:1_arch:bottleneck_batch:207_act:softplus_dropout:0.38653771909427925_dropout:True_batchnorm:True.out,3,"[(656, 861328), (656, 1312), (656, 0), (656, 0), (328, 215496), (328, 656), (328, 0), (328, 0), (309, 101661), (309, 0)]",Softplus,4554,1180453,207,2,2,1479,34.01587301587302,0.312015873015873,0.11703703703703698,0.016611111111111125,0.04901851851851854
input:155_output:11_depth:8_arch:pyramid_batch:56_act:gelu_dropout:0.48304352670750594_dropout:False_batchnorm:False.out,9,"[(77, 12012), (77, 0), (38, 2964), (38, 0), (19, 741), (19, 0), (11, 220), (11, 0), (11, 132), (11, 0), (11, 132), (11, 0), (11, 132), (11, 0), (11, 132), (11, 0), (11, 132), (11, 0)]",GELU,400,16597,56,0,0,1451,29.571428571428573,0.2966290322580645,0.006000000000000004,0.0010000000000000007,0.0010000000000000007
input:2021_output:42_depth:3_arch:uniform_batch:976_act:identity_dropout:0.2476086963301905_dropout:True_batchnorm:False.out,4,"[(2021, 4086462), (2021, 0), (2021, 0), (2021, 4086462), (2021, 0), (2021, 0), (2021, 4086462), (2021, 0), (2021, 0), (42, 84924), (42, 0)]",Identity,18273,12344310,976,0,3,1723,38.76190476190476,0.3590967741935484,0.3278928571428571,0.11660714285714288,0.24707142857142858
input:344_output:69_depth:4_arch:gradual_batch:429_act:swish_dropout:0.44039123465302776_dropout:True_batchnorm:False.out,5,"[(276, 95220), (276, 0), (276, 0), (208, 57616), (208, 0), (208, 0), (140, 29260), (140, 0), (140, 0), (72, 10152), (72, 0), (72, 0), (69, 5037), (69, 0)]",SiLU,2226,197285,429,0,4,1457,20.77777777777778,0.19385714285714284,0.05520754716981131,0.0056981132075471725,0.014547169811320766
input:1242_output:112_depth:7_arch:gradual_batch:12_act:softplus_dropout:0.2727483096668706_dropout:True_batchnorm:True.out,8,"[(1081, 1343683), (1081, 2162), (1081, 0), (1081, 0), (920, 995440), (920, 1840), (920, 0), (920, 0), (759, 699039), (759, 1518), (759, 0), (759, 0), (598, 454480), (598, 1196), (598, 0), (598, 0), (437, 261763), (437, 874), (437, 0), (437, 0), (276, 120888), (276, 552), (276, 0), (276, 0), (115, 31855), (115, 230), (115, 0), (115, 0), (112, 12992), (112, 0)]",Softplus,16968,3928512,12,7,7,1539,37.77777777777778,0.3787258064516129,0.10687037037037041,0.018981481481481488,0.020388888888888897
input:2426_output:55_depth:8_arch:gradual_batch:73_act:relu_dropout:0.49212680060139846_dropout:False_batchnorm:True.out,9,"[(2130, 5169510), (2130, 4260), (2130, 0), (1834, 3908254), (1834, 3668), (1834, 0), (1538, 2822230), (1538, 3076), (1538, 0), (1242, 1911438), (1242, 2484), (1242, 0), (946, 1175878), (946, 1892), (946, 0), (650, 615550), (650, 1300), (650, 0), (354, 230454), (354, 708), (354, 0), (58, 20590), (58, 116), (58, 0), (55, 3245), (55, 0)]",ReLU,26366,15874653,73,8,0,1777,48.54838709677419,0.47019354838709665,0.3346249999999999,0.13274545454545456,0.1033272727272728
input:3019_output:173_depth:10_arch:gradual_batch:249_act:swish_dropout:0.14510194177899113_dropout:True_batchnorm:True.out,11,"[(2735, 8259700), (2735, 5470), (2735, 0), (2735, 0), (2451, 6705936), (2451, 4902), (2451, 0), (2451, 0), (2167, 5313484), (2167, 4334), (2167, 0), (2167, 0), (1883, 4082344), (1883, 3766), (1883, 0), (1883, 0), (1599, 3012516), (1599, 3198), (1599, 0), (1599, 0), (1315, 2104000), (1315, 2630), (1315, 0), (1315, 0), (1031, 1356796), (1031, 2062), (1031, 0), (1031, 0), (747, 770904), (747, 1494), (747, 0), (747, 0), (463, 346324), (463, 926), (463, 0), (463, 0), (179, 83056), (179, 358), (179, 0), (179, 0), (173, 31140), (173, 0)]",SiLU,58626,32095340,249,10,10,2123,67.9375,0.667274193548387,0.5600363636363637,0.20194545454545457,0.28643103448275853
input:2436_output:314_depth:6_arch:pyramid_batch:938_act:mish_dropout:0.4851057459609974_dropout:False_batchnorm:True.out,7,"[(1218, 2968266), (1218, 2436), (1218, 0), (609, 742371), (609, 1218), (609, 0), (314, 191540), (314, 628), (314, 0), (314, 98910), (314, 628), (314, 0), (314, 98910), (314, 628), (314, 0), (314, 98910), (314, 628), (314, 0), (314, 98910), (314, 0)]",Mish,9877,4303983,938,6,0,1573,34.45161290322581,0.3036031746031748,0.21762264150943395,0.05211320754716982,0.1492777777777778
input:150_output:26_depth:9_arch:gradual_batch:895_act:selu_dropout:0.1365037094019047_dropout:False_batchnorm:True.out,10,"[(137, 20687), (137, 274), (137, 0), (124, 17112), (124, 248), (124, 0), (111, 13875), (111, 222), (111, 0), (98, 10976), (98, 196), (98, 0), (85, 8415), (85, 170), (85, 0), (72, 6192), (72, 144), (72, 0), (59, 4307), (59, 118), (59, 0), (46, 2760), (46, 92), (46, 0), (33, 1551), (33, 66), (33, 0), (26, 884), (26, 0)]",SELU,2347,88289,895,9,0,1461,20.725806451612904,0.20269841269841274,0.03813207547169811,0.00447169811320755,0.008826923076923083
input:2109_output:168_depth:9_arch:gradual_batch:400_act:tanh_dropout:0.370706192850373_dropout:False_batchnorm:True.out,10,"[(1894, 3996340), (1894, 3788), (1894, 0), (1679, 3181705), (1679, 3358), (1679, 0), (1464, 2459520), (1464, 2928), (1464, 0), (1249, 1829785), (1249, 2498), (1249, 0), (1034, 1292500), (1034, 2068), (1034, 0), (819, 847665), (819, 1638), (819, 0), (604, 495280), (604, 1208), (604, 0), (389, 235345), (389, 778), (389, 0), (174, 67860), (174, 348), (174, 0), (168, 29400), (168, 0)]",Tanh,28254,14454012,400,9,0,1793,50.84126984126984,0.483142857142857,0.39823636363636356,0.12178181818181823,0.22284905660377366
input:3365_output:365_depth:6_arch:bottleneck_batch:446_act:softplus_dropout:0.260129016433563_dropout:False_batchnorm:False.out,8,"[(1682, 5661612), (1682, 0), (841, 1415403), (841, 0), (420, 353640), (420, 0), (365, 153665), (365, 0), (365, 133590), (365, 0), (365, 133590), (365, 0), (365, 133590), (365, 0), (365, 133590), (365, 0)]",Softplus,9536,8118680,446,0,0,1643,36.96825396825397,0.316142857142857,0.27289473684210525,0.059333333333333314,0.153826923076923
input:2490_output:558_depth:3_arch:bottleneck_batch:714_act:selu_dropout:0.22191619797047216_dropout:True_batchnorm:True.out,5,"[(1245, 3101295), (1245, 2490), (1245, 0), (1245, 0), (622, 775012), (622, 1244), (622, 0), (622, 0), (558, 347634), (558, 1116), (558, 0), (558, 0), (558, 311922), (558, 1116), (558, 0), (558, 0), (558, 311922), (558, 0)]",SELU,13048,4853751,714,4,4,1581,33.34920634920635,0.3065396825396825,0.23137037037037037,0.053037037037037035,0.15970370370370374
input:2221_output:524_depth:8_arch:pyramid_batch:326_act:identity_dropout:0.3829190148845292_dropout:True_batchnorm:False.out,9,"[(1110, 2466420), (1110, 0), (1110, 0), (555, 616605), (555, 0), (555, 0), (524, 291344), (524, 0), (524, 0), (524, 275100), (524, 0), (524, 0), (524, 275100), (524, 0), (524, 0), (524, 275100), (524, 0), (524, 0), (524, 275100), (524, 0), (524, 0), (524, 275100), (524, 0), (524, 0), (524, 275100), (524, 0)]",Identity,15475,5024969,326,0,8,1559,38.04761904761905,0.34461290322580634,0.2501296296296297,0.048629629629629606,0.13591379310344825
input:530_output:10_depth:3_arch:bottleneck_batch:529_act:elu_dropout:0.421825461485398_dropout:False_batchnorm:True.out,5,"[(265, 140715), (265, 530), (265, 0), (132, 35112), (132, 264), (132, 0), (66, 8778), (66, 132), (66, 0), (33, 2211), (33, 66), (33, 0), (10, 340), (10, 0)]",ELU,1508,188148,529,4,0,1457,21.387096774193548,0.1945967741935484,0.036528301886792444,0.004509433962264154,0.012924528301886801
input:1997_output:68_depth:3_arch:bottleneck_batch:83_act:leaky_relu_dropout:0.36203595000881794_dropout:False_batchnorm:False.out,5,"[(998, 1994004), (998, 0), (499, 498501), (499, 0), (249, 124500), (249, 0), (124, 31000), (124, 0), (68, 8500), (68, 0)]",LeakyReLU,3876,2656505,83,0,0,1515,38.064516129032256,0.35758064516129034,0.13700000000000007,0.027277777777777765,0.04865454545454542
input:2135_output:41_depth:9_arch:gradual_batch:594_act:gelu_dropout:0.3072378220677524_dropout:True_batchnorm:False.out,10,"[(1903, 4064808), (1903, 0), (1903, 0), (1671, 3181584), (1671, 0), (1671, 0), (1439, 2406008), (1439, 0), (1439, 0), (1207, 1738080), (1207, 0), (1207, 0), (975, 1177800), (975, 0), (975, 0), (743, 725168), (743, 0), (743, 0), (511, 380184), (511, 0), (511, 0), (279, 142848), (279, 0), (279, 0), (47, 13160), (47, 0), (47, 0), (41, 1968), (41, 0)]",GELU,26407,13831608,594,0,9,1769,46.61904761904762,0.4384677419354837,0.3973090909090909,0.1219272727272727,0.255982142857143
input:1497_output:166_depth:3_arch:pyramid_batch:642_act:elu_dropout:0.4003671211314467_dropout:False_batchnorm:True.out,4,"[(748, 1120504), (748, 1496), (748, 0), (374, 280126), (374, 748), (374, 0), (187, 70125), (187, 374), (187, 0), (166, 31208), (166, 0)]",ELU,4259,1504581,642,3,0,1499,28.64516129032258,0.24882258064516125,0.12958823529411773,0.027549019607843128,0.08088461538461543
input:1944_output:227_depth:4_arch:uniform_batch:643_act:identity_dropout:0.31877631008531826_dropout:False_batchnorm:False.out,5,"[(1944, 3781080), (1944, 0), (1944, 3781080), (1944, 0), (1944, 3781080), (1944, 0), (1944, 3781080), (1944, 0), (227, 441515), (227, 0)]",Identity,16006,15565835,643,0,0,1797,48.171875,0.4544761904761905,0.42110344827586227,0.14248275862068963,0.29931034482758617
input:2896_output:595_depth:5_arch:gradual_batch:336_act:identity_dropout:0.2791669866293094_dropout:False_batchnorm:False.out,6,"[(2436, 7057092), (2436, 0), (1976, 4815512), (1976, 0), (1516, 2997132), (1516, 0), (1056, 1601952), (1056, 0), (596, 629972), (596, 0), (595, 355215), (595, 0)]",Identity,16350,17456875,336,0,0,1823,53.63492063492063,0.4934761904761904,0.4633859649122806,0.17294736842105268,0.257298245614035
input:29_output:4_depth:2_arch:uniform_batch:190_act:elu_dropout:0.1258194878439477_dropout:True_batchnorm:True.out,3,"[(29, 870), (29, 58), (29, 0), (29, 0), (29, 870), (29, 58), (29, 0), (29, 0), (4, 120), (4, 0)]",ELU,240,1976,190,2,2,1451,19.936507936507937,0.19608064516129037,0.004132075471698116,0.0010000000000000005,0
