Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:914_output:66_depth:10_arch:pyramid_batch:577.out,11,"[('linear', 457, 418155), ('ReLU', 457, 0), ('linear', 228, 104424), ('ReLU', 228, 0), ('linear', 114, 26106), ('ReLU', 114, 0), ('linear', 66, 7590), ('ReLU', 66, 0), ('linear', 66, 4422), ('ReLU', 66, 0), ('linear', 66, 4422), ('ReLU', 66, 0), ('linear', 66, 4422), ('ReLU', 66, 0), ('linear', 66, 4422), ('ReLU', 66, 0), ('linear', 66, 4422), ('ReLU', 66, 0), ('linear', 66, 4422), ('ReLU', 66, 0), ('linear', 66, 4422)]",ReLU,2588,587229,577,1475,27.03846153846154,0.24664102564102564,0.08167692307692306,0.010200000000000006,0.03397014925373133
input:1435_output:167_depth:10_arch:pyramid_batch:232.out,11,"[('linear', 717, 1029612), ('ReLU', 717, 0), ('linear', 358, 257044), ('ReLU', 358, 0), ('linear', 179, 64261), ('ReLU', 179, 0), ('linear', 167, 30060), ('ReLU', 167, 0), ('linear', 167, 28056), ('ReLU', 167, 0), ('linear', 167, 28056), ('ReLU', 167, 0), ('linear', 167, 28056), ('ReLU', 167, 0), ('linear', 167, 28056), ('ReLU', 167, 0), ('linear', 167, 28056), ('ReLU', 167, 0), ('linear', 167, 28056), ('ReLU', 167, 0), ('linear', 167, 28056)]",ReLU,5013,1577369,232,1483,37.037974683544306,0.35275641025641025,0.11900000000000008,0.014695652173913054,0.04591176470588238
input:359_output:48_depth:5_arch:pyramid_batch:798.out,6,"[('linear', 179, 64440), ('ReLU', 179, 0), ('linear', 89, 16020), ('ReLU', 89, 0), ('linear', 48, 4320), ('ReLU', 48, 0), ('linear', 48, 2352), ('ReLU', 48, 0), ('linear', 48, 2352), ('ReLU', 48, 0), ('linear', 48, 2352)]",ReLU,872,91836,798,1455,15.025641025641026,0.13760256410256405,0.028181818181818186,0.002909090909090911,0.0073939393939394
input:3638_output:776_depth:1_arch:gradual_batch:936.out,2,"[('linear', 776, 2823864), ('ReLU', 776, 0), ('linear', 776, 602952)]",ReLU,2328,3426816,936,1545,26.692307692307693,0.20097435897435906,0.1689218749999999,0.037203125,0.12916666666666668
input:2654_output:221_depth:7_arch:uniform_batch:495.out,8,"[('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 2654, 7046370), ('ReLU', 2654, 0), ('linear', 221, 586755)]",ReLU,37377,49911345,495,2513,72.0,0.7072987012987009,0.6741363636363638,0.26123076923076916,0.4406666666666668
input:1389_output:206_depth:4_arch:bottleneck_batch:588.out,6,"[('linear', 694, 964660), ('ReLU', 694, 0), ('linear', 347, 241165), ('ReLU', 347, 0), ('linear', 206, 71688), ('ReLU', 206, 0), ('linear', 206, 42642), ('ReLU', 206, 0), ('linear', 206, 42642), ('ReLU', 206, 0), ('linear', 206, 42642)]",ReLU,3524,1405439,588,1481,28.571428571428573,0.24723376623376617,0.1318,0.023699999999999985,0.07529999999999999
input:2047_output:309_depth:3_arch:gradual_batch:852.out,4,"[('linear', 1468, 3006464), ('ReLU', 1468, 0), ('linear', 889, 1305941), ('ReLU', 889, 0), ('linear', 310, 275900), ('ReLU', 310, 0), ('linear', 309, 96099)]",ReLU,5643,4684404,852,1585,35.40506329113924,0.3162207792207791,0.27277611940298496,0.07038805970149256,0.19453731343283578
input:3819_output:255_depth:10_arch:uniform_batch:201.out,11,"[('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 3819, 14588580), ('ReLU', 3819, 0), ('linear', 255, 974100)]",ReLU,76635,146859900,201,4311,87.63636363636364,0.8668571428571429,0.8364347826086959,0.3238260869565219,0.44218840579710156
input:1948_output:246_depth:10_arch:gradual_batch:716.out,11,"[('linear', 1778, 3465322), ('ReLU', 1778, 0), ('linear', 1608, 2860632), ('ReLU', 1608, 0), ('linear', 1438, 2313742), ('ReLU', 1438, 0), ('linear', 1268, 1824652), ('ReLU', 1268, 0), ('linear', 1098, 1393362), ('ReLU', 1098, 0), ('linear', 928, 1019872), ('ReLU', 928, 0), ('linear', 758, 704182), ('ReLU', 758, 0), ('linear', 588, 446292), ('ReLU', 588, 0), ('linear', 418, 246202), ('ReLU', 418, 0), ('linear', 248, 103912), ('ReLU', 248, 0), ('linear', 246, 61254)]",ReLU,20506,14439424,716,1779,47.532467532467535,0.4363717948717948,0.3994507042253521,0.12185915492957748,0.28215625
input:3838_output:736_depth:10_arch:bottleneck_batch:617.out,12,"[('linear', 1919, 7367041), ('ReLU', 1919, 0), ('linear', 959, 1841280), ('ReLU', 959, 0), ('linear', 736, 706560), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432), ('ReLU', 736, 0), ('linear', 736, 542432)]",ReLU,19740,14796769,617,1781,45.10126582278481,0.40789610389610387,0.3439166666666665,0.11463888888888886,0.221972602739726
input:1082_output:30_depth:3_arch:gradual_batch:606.out,4,"[('linear', 732, 792756), ('ReLU', 732, 0), ('linear', 382, 280006), ('ReLU', 382, 0), ('linear', 32, 12256), ('ReLU', 32, 0), ('linear', 30, 990)]",ReLU,2322,1086008,606,1495,24.0,0.20071428571428573,0.095,0.01785294117647059,0.05950704225352108
input:1753_output:42_depth:3_arch:pyramid_batch:535.out,4,"[('linear', 876, 1536504), ('ReLU', 876, 0), ('linear', 438, 384126), ('ReLU', 438, 0), ('linear', 219, 96141), ('ReLU', 219, 0), ('linear', 42, 9240)]",ReLU,3108,2026011,535,1517,26.115384615384617,0.2530779220779221,0.1417846153846153,0.023415384615384595,0.09246969696969694
input:968_output:93_depth:4_arch:uniform_batch:146.out,5,"[('linear', 968, 937992), ('ReLU', 968, 0), ('linear', 968, 937992), ('ReLU', 968, 0), ('linear', 968, 937992), ('ReLU', 968, 0), ('linear', 968, 937992), ('ReLU', 968, 0), ('linear', 93, 90117)]",ReLU,7837,3842085,146,1537,38.65384615384615,0.3711428571428573,0.20675362318840584,0.04560869565217387,0.10129411764705887
input:923_output:138_depth:3_arch:uniform_batch:332.out,4,"[('linear', 923, 852852), ('ReLU', 923, 0), ('linear', 923, 852852), ('ReLU', 923, 0), ('linear', 923, 852852), ('ReLU', 923, 0), ('linear', 138, 127512)]",ReLU,5676,2686068,332,1515,38.064935064935064,0.35667532467532476,0.22116417910447772,0.053074626865671666,0.1366461538461539
input:186_output:33_depth:3_arch:uniform_batch:218.out,4,"[('linear', 186, 34782), ('ReLU', 186, 0), ('linear', 186, 34782), ('ReLU', 186, 0), ('linear', 186, 34782), ('ReLU', 186, 0), ('linear', 33, 6171)]",ReLU,1149,110517,218,1453,22.71794871794872,0.21519480519480524,0.0386,0.003000000000000002,0.00777611940298508
input:3255_output:579_depth:3_arch:bottleneck_batch:523.out,5,"[('linear', 1627, 5297512), ('ReLU', 1627, 0), ('linear', 813, 1323564), ('ReLU', 813, 0), ('linear', 579, 471306), ('ReLU', 579, 0), ('linear', 579, 335820), ('ReLU', 579, 0), ('linear', 579, 335820)]",ReLU,7775,7764022,523,1625,36.35064935064935,0.3148051948051948,0.26852941176470585,0.06698529411764703,0.1613913043478261
input:1923_output:299_depth:3_arch:gradual_batch:466.out,4,"[('linear', 1382, 2658968), ('ReLU', 1382, 0), ('linear', 841, 1163103), ('ReLU', 841, 0), ('linear', 300, 252600), ('ReLU', 300, 0), ('linear', 299, 89999)]",ReLU,5345,4164670,466,1567,36.01282051282051,0.3308076923076924,0.24201492537313432,0.06067164179104481,0.1619545454545454
input:3661_output:309_depth:2_arch:gradual_batch:294.out,3,"[('linear', 1985, 7269070), ('ReLU', 1985, 0), ('linear', 309, 613674), ('ReLU', 309, 0), ('linear', 309, 95790)]",ReLU,4897,7978534,294,1613,38.5,0.3253461538461538,0.28920833333333335,0.07193055555555558,0.1501617647058823
input:159_output:35_depth:6_arch:gradual_batch:195.out,7,"[('linear', 139, 22240), ('ReLU', 139, 0), ('linear', 119, 16660), ('ReLU', 119, 0), ('linear', 99, 11880), ('ReLU', 99, 0), ('linear', 79, 7900), ('ReLU', 79, 0), ('linear', 59, 4720), ('ReLU', 59, 0), ('linear', 39, 2340), ('ReLU', 39, 0), ('linear', 35, 1400)]",ReLU,1103,67140,195,1453,28.346153846153847,0.27643589743589747,0.02654545454545455,0.0020000000000000013,0.004857142857142859
input:1041_output:188_depth:3_arch:bottleneck_batch:843.out,5,"[('linear', 520, 541840), ('ReLU', 520, 0), ('linear', 260, 135460), ('ReLU', 260, 0), ('linear', 188, 49068), ('ReLU', 188, 0), ('linear', 188, 35532), ('ReLU', 188, 0), ('linear', 188, 35532)]",ReLU,2500,797432,843,1479,21.83116883116883,0.18193506493506495,0.08647761194029852,0.015805970149253737,0.052303030303030275
input:2373_output:121_depth:5_arch:uniform_batch:211.out,6,"[('linear', 2373, 5633502), ('ReLU', 2373, 0), ('linear', 2373, 5633502), ('ReLU', 2373, 0), ('linear', 2373, 5633502), ('ReLU', 2373, 0), ('linear', 2373, 5633502), ('ReLU', 2373, 0), ('linear', 2373, 5633502), ('ReLU', 2373, 0), ('linear', 121, 287254)]",ReLU,23851,28454764,211,2027,68.0379746835443,0.6784545454545455,0.6042463768115944,0.2327826086956522,0.2971323529411765
input:962_output:147_depth:6_arch:uniform_batch:637.out,7,"[('linear', 962, 926406), ('ReLU', 962, 0), ('linear', 962, 926406), ('ReLU', 962, 0), ('linear', 962, 926406), ('ReLU', 962, 0), ('linear', 962, 926406), ('ReLU', 962, 0), ('linear', 962, 926406), ('ReLU', 962, 0), ('linear', 962, 926406), ('ReLU', 962, 0), ('linear', 147, 141561)]",ReLU,11691,5699997,637,1595,36.5,0.3406282051282052,0.27881159420289847,0.07457971014492754,0.19742028985507248
input:1404_output:237_depth:7_arch:uniform_batch:556.out,8,"[('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 1404, 1972620), ('ReLU', 1404, 0), ('linear', 237, 332985)]",ReLU,19893,14141325,556,1813,47.57692307692308,0.4568076923076926,0.4252876712328768,0.12161643835616434,0.2836250000000001
input:1062_output:254_depth:4_arch:pyramid_batch:626.out,5,"[('linear', 531, 564453), ('ReLU', 531, 0), ('linear', 265, 140980), ('ReLU', 265, 0), ('linear', 254, 67564), ('ReLU', 254, 0), ('linear', 254, 64770), ('ReLU', 254, 0), ('linear', 254, 64770)]",ReLU,2862,902537,626,1479,25.337662337662337,0.22377922077922088,0.09826562499999998,0.01592187500000001,0.056107692307692296
input:405_output:52_depth:3_arch:bottleneck_batch:321.out,5,"[('linear', 202, 82012), ('ReLU', 202, 0), ('linear', 101, 20503), ('ReLU', 101, 0), ('linear', 52, 5304), ('ReLU', 52, 0), ('linear', 52, 2756), ('ReLU', 52, 0), ('linear', 52, 2756)]",ReLU,866,113331,321,1455,22.753246753246753,0.2081025641025642,0.03165151515151513,0.0038333333333333357,0.008701492537313438
input:3255_output:685_depth:3_arch:gradual_batch:241.out,4,"[('linear', 2399, 7811144), ('ReLU', 2399, 0), ('linear', 1543, 3703200), ('ReLU', 1543, 0), ('linear', 687, 1060728), ('ReLU', 687, 0), ('linear', 685, 471280)]",ReLU,9943,13046352,241,1727,49.26923076923077,0.44402564102564096,0.39905714285714283,0.13525714285714283,0.1986197183098592
input:1068_output:246_depth:5_arch:uniform_batch:710.out,6,"[('linear', 1068, 1141692), ('ReLU', 1068, 0), ('linear', 1068, 1141692), ('ReLU', 1068, 0), ('linear', 1068, 1141692), ('ReLU', 1068, 0), ('linear', 1068, 1141692), ('ReLU', 1068, 0), ('linear', 1068, 1141692), ('ReLU', 1068, 0), ('linear', 246, 262974)]",ReLU,10926,5971434,710,1593,35.52564102564103,0.33085897435897427,0.28835714285714287,0.07892857142857149,0.2134
input:376_output:33_depth:4_arch:bottleneck_batch:11.out,6,"[('linear', 188, 70876), ('ReLU', 188, 0), ('linear', 94, 17766), ('ReLU', 94, 0), ('linear', 47, 4465), ('ReLU', 47, 0), ('linear', 33, 1584), ('ReLU', 33, 0), ('linear', 33, 1122), ('ReLU', 33, 0), ('linear', 33, 1122)]",ReLU,823,96935,11,1453,35.064935064935064,0.33814102564102577,0.01300000000000001,0.0020000000000000013,0.0010000000000000007
input:3413_output:775_depth:8_arch:bottleneck_batch:909.out,10,"[('linear', 1706, 5824284), ('ReLU', 1706, 0), ('linear', 853, 1456071), ('ReLU', 853, 0), ('linear', 775, 661850), ('ReLU', 775, 0), ('linear', 775, 601400), ('ReLU', 775, 0), ('linear', 775, 601400), ('ReLU', 775, 0), ('linear', 775, 601400), ('ReLU', 775, 0), ('linear', 775, 601400), ('ReLU', 775, 0), ('linear', 775, 601400), ('ReLU', 775, 0), ('linear', 775, 601400), ('ReLU', 775, 0), ('linear', 775, 601400)]",ReLU,16743,12152005,909,1723,38.21518987341772,0.33141025641025645,0.29758904109589035,0.08050684931506849,0.21427777777777776
input:2516_output:345_depth:8_arch:gradual_batch:69.out,9,"[('linear', 2245, 5650665), ('ReLU', 2245, 0), ('linear', 1974, 4433604), ('ReLU', 1974, 0), ('linear', 1703, 3363425), ('ReLU', 1703, 0), ('linear', 1432, 2440128), ('ReLU', 1432, 0), ('linear', 1161, 1663713), ('ReLU', 1161, 0), ('linear', 890, 1034180), ('ReLU', 890, 0), ('linear', 619, 551529), ('ReLU', 619, 0), ('linear', 348, 215760), ('ReLU', 348, 0), ('linear', 345, 120405)]",ReLU,21089,19473409,69,1851,64.45454545454545,0.6271818181818186,0.5029014084507043,0.22898591549295763,0.1575142857142857
input:2347_output:463_depth:4_arch:gradual_batch:666.out,5,"[('linear', 1876, 4404848), ('ReLU', 1876, 0), ('linear', 1405, 2637185), ('ReLU', 1405, 0), ('linear', 934, 1313204), ('ReLU', 934, 0), ('linear', 463, 432905), ('ReLU', 463, 0), ('linear', 463, 214832)]",ReLU,9819,9002974,666,1673,37.23076923076923,0.32755128205128203,0.2934307692307691,0.08427692307692311,0.1908194444444444
input:97_output:22_depth:5_arch:gradual_batch:327.out,6,"[('linear', 82, 8036), ('ReLU', 82, 0), ('linear', 67, 5561), ('ReLU', 67, 0), ('linear', 52, 3536), ('ReLU', 52, 0), ('linear', 37, 1961), ('ReLU', 37, 0), ('linear', 22, 836), ('ReLU', 22, 0), ('linear', 22, 506)]",ReLU,542,20436,327,1451,17.46153846153846,0.16799999999999987,0.015661764705882365,0.0010000000000000007,0.0020147058823529428
input:1027_output:40_depth:10_arch:uniform_batch:17.out,11,"[('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 1027, 1055756), ('ReLU', 1027, 0), ('linear', 40, 41120)]",ReLU,20580,10598680,17,1713,44.26315789473684,0.4313506493506493,0.29461764705882365,0.09270588235294115,0.04915714285714281
input:3675_output:124_depth:3_arch:gradual_batch:745.out,4,"[('linear', 2492, 9160592), ('ReLU', 2492, 0), ('linear', 1309, 3263337), ('ReLU', 1309, 0), ('linear', 126, 165060), ('ReLU', 126, 0), ('linear', 124, 15748)]",ReLU,7978,12604737,745,1731,34.936708860759495,0.3178846153846155,0.27756716417910426,0.09079104477611943,0.19680882352941179
input:1102_output:28_depth:6_arch:bottleneck_batch:175.out,8,"[('linear', 551, 607753), ('ReLU', 551, 0), ('linear', 275, 151800), ('ReLU', 275, 0), ('linear', 137, 37812), ('ReLU', 137, 0), ('linear', 68, 9384), ('ReLU', 68, 0), ('linear', 34, 2346), ('ReLU', 34, 0), ('linear', 28, 980), ('ReLU', 28, 0), ('linear', 28, 812), ('ReLU', 28, 0), ('linear', 28, 812)]",ReLU,2270,811699,175,1477,38.46153846153846,0.35447435897435897,0.07639130434782605,0.00969565217391305,0.028718309859154925
input:318_output:23_depth:7_arch:bottleneck_batch:131.out,9,"[('linear', 159, 50721), ('ReLU', 159, 0), ('linear', 79, 12640), ('ReLU', 79, 0), ('linear', 39, 3120), ('ReLU', 39, 0), ('linear', 23, 920), ('ReLU', 23, 0), ('linear', 23, 552), ('ReLU', 23, 0), ('linear', 23, 552), ('ReLU', 23, 0), ('linear', 23, 552), ('ReLU', 23, 0), ('linear', 23, 552), ('ReLU', 23, 0), ('linear', 23, 552)]",ReLU,807,70161,131,1453,34.78481012658228,0.3391948051948053,0.01673134328358209,0.0020000000000000013,0.003000000000000002
input:2813_output:69_depth:7_arch:bottleneck_batch:736.out,9,"[('linear', 1406, 3956484), ('ReLU', 1406, 0), ('linear', 703, 989121), ('ReLU', 703, 0), ('linear', 351, 247104), ('ReLU', 351, 0), ('linear', 175, 61600), ('ReLU', 175, 0), ('linear', 87, 15312), ('ReLU', 87, 0), ('linear', 69, 6072), ('ReLU', 69, 0), ('linear', 69, 4830), ('ReLU', 69, 0), ('linear', 69, 4830), ('ReLU', 69, 0), ('linear', 69, 4830)]",ReLU,5927,5290183,736,1579,35.76923076923077,0.3071794871794871,0.24672857142857132,0.05834285714285714,0.16168115942028988
input:2624_output:347_depth:7_arch:pyramid_batch:268.out,8,"[('linear', 1312, 3444000), ('ReLU', 1312, 0), ('linear', 656, 861328), ('ReLU', 656, 0), ('linear', 347, 227979), ('ReLU', 347, 0), ('linear', 347, 120756), ('ReLU', 347, 0), ('linear', 347, 120756), ('ReLU', 347, 0), ('linear', 347, 120756), ('ReLU', 347, 0), ('linear', 347, 120756), ('ReLU', 347, 0), ('linear', 347, 120756)]",ReLU,7753,5137087,268,1559,39.05128205128205,0.34324358974358965,0.22998550724637687,0.0423913043478261,0.11658823529411763
input:558_output:93_depth:1_arch:gradual_batch:303.out,2,"[('linear', 93, 51987), ('ReLU', 93, 0), ('linear', 93, 8742)]",ReLU,279,60729,303,1453,16.658227848101266,0.14807692307692305,0.01929411764705883,0.001955882352941178,0.003867647058823532
input:1701_output:228_depth:6_arch:pyramid_batch:494.out,7,"[('linear', 850, 1446700), ('ReLU', 850, 0), ('linear', 425, 361675), ('ReLU', 425, 0), ('linear', 228, 97128), ('ReLU', 228, 0), ('linear', 228, 52212), ('ReLU', 228, 0), ('linear', 228, 52212), ('ReLU', 228, 0), ('linear', 228, 52212), ('ReLU', 228, 0), ('linear', 228, 52212)]",ReLU,4602,2114351,494,1501,35.32911392405063,0.3222307692307694,0.1716764705882352,0.026676470588235305,0.10189552238805973
input:3082_output:387_depth:9_arch:gradual_batch:904.out,10,"[('linear', 2783, 8579989), ('ReLU', 2783, 0), ('linear', 2484, 6915456), ('ReLU', 2484, 0), ('linear', 2185, 5429725), ('ReLU', 2185, 0), ('linear', 1886, 4122796), ('ReLU', 1886, 0), ('linear', 1587, 2994669), ('ReLU', 1587, 0), ('linear', 1288, 2045344), ('ReLU', 1288, 0), ('linear', 989, 1274821), ('ReLU', 989, 0), ('linear', 690, 683100), ('ReLU', 690, 0), ('linear', 391, 270181), ('ReLU', 391, 0), ('linear', 387, 151704)]",ReLU,28953,32467785,904,2155,59.37179487179487,0.5633815789473685,0.5240606060606059,0.17983333333333343,0.39546153846153853
input:1293_output:309_depth:4_arch:bottleneck_batch:601.out,6,"[('linear', 646, 835924), ('ReLU', 646, 0), ('linear', 323, 208981), ('ReLU', 323, 0), ('linear', 309, 100116), ('ReLU', 309, 0), ('linear', 309, 95790), ('ReLU', 309, 0), ('linear', 309, 95790), ('ReLU', 309, 0), ('linear', 309, 95790)]",ReLU,4101,1432391,601,1485,28.935897435897434,0.2583974358974358,0.13973134328358203,0.02279104477611938,0.08372307692307691
input:1635_output:186_depth:5_arch:pyramid_batch:731.out,6,"[('linear', 817, 1336612), ('ReLU', 817, 0), ('linear', 408, 333744), ('ReLU', 408, 0), ('linear', 204, 83436), ('ReLU', 204, 0), ('linear', 186, 38130), ('ReLU', 186, 0), ('linear', 186, 34782), ('ReLU', 186, 0), ('linear', 186, 34782)]",ReLU,3788,1861486,731,1517,27.76923076923077,0.23928205128205116,0.14049230769230764,0.02832307692307691,0.08904615384615386
input:2357_output:483_depth:10_arch:gradual_batch:253.out,11,"[('linear', 2170, 5116860), ('ReLU', 2170, 0), ('linear', 1983, 4305093), ('ReLU', 1983, 0), ('linear', 1796, 3563264), ('ReLU', 1796, 0), ('linear', 1609, 2891373), ('ReLU', 1609, 0), ('linear', 1422, 2289420), ('ReLU', 1422, 0), ('linear', 1235, 1757405), ('ReLU', 1235, 0), ('linear', 1048, 1295328), ('ReLU', 1048, 0), ('linear', 861, 903189), ('ReLU', 861, 0), ('linear', 674, 580988), ('ReLU', 674, 0), ('linear', 487, 328725), ('ReLU', 487, 0), ('linear', 483, 235704)]",ReLU,27053,23267349,253,1935,65.08974358974359,0.6205512820512822,0.5123623188405797,0.19111594202898563,0.26751428571428576
